year,district,household,pop,sex_ratio,district_area,density,in,out,family_pop,social_rate,growth,g_ave,g_rate,marry_rate
107,五股,31540,85042,1.01865742499051,34.8632,2476,392,297,2.69632213062777,95,1287,85685.5,0.015020044231521,6.09642156404746
107,信義,89482,225561,0.913106536729345,11.2077,19933,10022,12687,2.5207416016629,-2665,-2155,224483.5,-0.009599814685712,5.91
107,內湖,108019,287842,0.914836151727625,31.5787,9102,12140,13716,2.66473490774771,-1576,-413,287635.5,-0.00143584501913,6.11
107,八里,14599,38471,0.995901426718547,39.4933,985,155,130,2.63518049181451,25,435,38688.5,0.011243651214185,5.45226682515278
107,北投,96793,256359,0.928584325113221,56.8216,4497,10301,11681,2.64852830266652,-1380,-827,255945.5,-0.003231156632955,5.6
107,南港,47069,122187,0.956306638060777,21.8424,5570,6318,7220,2.59591238394697,-902,-517,121928.5,-0.004240189947387,5.87
107,土城,86936,237885,0.974722948574275,29.5578,8015,665,815,2.73632327229226,-150,-984,237393,-0.004145025337731,6.42148523690017
107,坪林,2511,6521,1.2447504302926,170.835,39,22,10,2.59697331740342,12,91,6566.5,0.01385821975177,3.34855403348554
107,士林,107080,288340,0.932560773721356,62.3682,4594,11103,13395,2.69275308180799,-2292,-1796,287442,-0.00624821703161,5.99
107,大同,51809,129208,0.952401819308239,5.6815,22463,6565,8373,2.49392962612673,-1808,-1583,128416.5,-0.012327076349223,5.75
107,大安,120762,309835,0.876309574274814,11.3614,27184,17091,18500,2.56566635199814,-1409,-992,309339,-0.003206837805773,5.22
107,平溪,2298,4712,1.24701955174058,71.3382,65,21,15,2.05047867711053,6,-46,4689,-0.009810194071231,2.49
107,文山,105573,274379,0.922498598654708,31.509,8688,11807,13136,2.59895048923494,-1329,-617,274070.5,-0.002251245573675,5.68
107,新店,126697,302070,0.926393122712141,120.2255,2514,981,1103,2.38419220660316,-122,161,302150.5,0.000532847041458,5.68572941487953
107,新莊,153411,416640,0.953305203938115,19.7383,21165,1258,1374,2.71584175841367,-116,1114,417197,0.002670201367699,6.34800390277581
107,松山,80849,207107,0.883236037608889,9.2878,22148,10685,12188,2.56165196848446,-1503,-1405,206404.5,-0.006807022133723,5.02
107,板橋,208540,551452,0.953882239560081,23.1373,23976,1790,1688,2.6443464083629,102,3290,553097,0.005948323711754,6.08196184852588
107,林口,42046,106316,0.947821626177128,54.1519,2033,592,393,2.52856395376492,199,3765,108198.5,0.034797155228585,6.65180264776901
107,樹林,66459,184105,0.995199080997898,33.1288,5552,562,738,2.77020418603951,-176,-159,184025.5,-0.00086401069417,6.05821866637689
107,永和,90950,222531,0.903552517899455,5.7138,38695,799,1009,2.44673996701484,-210,-1433,221814.5,-0.006460353132911,5.14
107,汐止,86983,199457,0.952359977290969,71.2354,2815,737,718,2.29305726406309,19,1078,199996,0.005390107802156,5.78208154935777
107,泰山,28485,78883,0.984927404947032,19.1603,4108,272,267,2.76928207828682,5,-175,78795.5,-0.002220939013015,5.78610446710105
107,淡水,74852,169741,0.921277221895232,70.6565,2456,807,561,2.26768823812323,246,3761,171621.5,0.02191450371894,6.21977913080481
107,深坑,9607,23662,1.00118403247632,20.5787,1148,98,75,2.46299573227855,23,-28,23648,-0.001184032476319,6.08956738698355
107,烏來,1866,6325,0.974094881398252,321.1306,20,43,30,3.38960342979636,13,113,6381.5,0.017707435555904,6.74
107,瑞芳,16205,40310,1.01974145705983,70.7336,565,107,136,2.48750385683431,-29,-328,40146,-0.008170178847208,4.68
107,石碇,3375,7676,1.21978021978022,144.3498,54,32,33,2.27437037037037,-1,55,7703.5,0.007139611864737,4.54132606721163
107,石門,4303,12284,1.0708024275118,51.2645,236,42,25,2.85475249825703,17,-169,12199.5,-0.013853026763392,5.16372279824597
107,萬華,78630,191747,0.965527138537235,8.8522,21419,8814,11012,2.43859849930052,-2198,-2144,190675,-0.011244263799659,5.99
107,萬里,7485,22275,1.01037906137184,63.3766,348,67,77,2.97595190380762,-10,-207,22171.5,-0.009336310127867,4.91389414840862
107,蘆洲,71004,201313,0.964796017958228,7.4351,27079,605,722,2.83523463466847,-117,19,201322.5,9.43759391026835E-05,6.37292277736246
107,貢寮,4398,12537,1.03456669912366,99.9734,123,13,44,2.8506139154161,-31,-236,12419,-0.019003140349465,3.38
107,金山,7110,22028,0.97295118674429,49.2132,442,49,80,3.09817158931083,-31,-254,21901,-0.011597643943199,4.29331567288588
107,雙溪,3816,8932,1.17641325536062,146.2484,61,46,34,2.34067085953878,12,-72,8896,-0.008093525179856,2.25
107,鶯歌,29829,86577,1.00539701658482,21.1248,4088,340,391,2.9024439304033,-51,-216,86469,-0.002498005065399,6.25599870485794
108,三峽,43271,115896,1.00107049743599,191.4508,608,397,363,2.67837581752213,34,582,116187,0.005009166257843,5.62
108,三芝,9511,22941,1.06211235955056,65.9909,345,69,72,2.41204920618232,-3,-173,22854.5,-0.007569625237918,4.98404232064006
108,三重,151843,385725,0.965768189949088,16.317,23677,1186,1328,2.54028832412426,-142,611,386030.5,0.001582776490459,5.91585703518174
108,中和,166138,412326,0.941326026158931,20.144,20506,1451,1447,2.48182835955651,4,743,412697.5,0.00180035013539,5.57200913324975
108,中山,100485,229309,0.868143416947054,13.6821,16619,12238,14642,2.28202219236702,-2404,-1922,228348,-0.0084169775956,5.86
108,中正,65464,158903,0.913041907949388,7.6071,20772,11214,12361,2.42733410729561,-1147,-889,158458.5,-0.005610301750932,4.93
108,五股,32614,86452,1.01510419094681,34.8632,2524,462,311,2.65076347580794,151,1548,87226,0.017747002040676,6.34432595838902
108,信義,89553,223113,0.91049210929673,11.2077,19631,9174,12705,2.49140732303775,-3531,-3092,221567,-0.013955146750193,5.89
108,內湖,108732,287442,0.913142446387924,31.5787,9050,11784,14540,2.6435823860501,-2756,-1647,286618.5,-0.005746314351656,5.85
108,八里,14896,38897,0.996151082828698,39.4933,1001,136,136,2.61123791621912,0,634,39214,0.016167695210894,5.55860117036603
108,北投,97367,255183,0.927247598332427,56.8216,4458,9908,12386,2.62083662842647,-2478,-1864,254251,-0.007331337929841,5.89
108,南港,47391,121576,0.955100990608517,21.8424,5507,5676,7417,2.56538161254247,-1741,-1279,120936.5,-0.010575798042775,5.83
108,土城,87223,236872,0.97074729187813,29.5578,8042,712,736,2.71570571982161,-24,824,237284,0.003472631951585,6.38857809889232
108,坪林,2527,6631,1.2214405360134,170.835,39,31,16,2.62406015037594,15,58,6660,0.008708708708709,2.70656341628449
108,士林,107515,286339,0.92984619946891,62.3682,4545,10483,13957,2.66324698879226,-3474,-2880,284899,-0.010108845590894,5.77
108,大同,51853,127651,0.948067208936774,5.6815,22185,6522,8193,2.4617862033055,-1671,-1608,126847,-0.012676689239793,5.87
108,大安,121333,308686,0.873310636541834,11.3614,27077,17392,18711,2.54412237396257,-1319,-1055,308158.5,-0.0034235628743,5.17
108,平溪,2290,4665,1.2471098265896,71.3382,64,20,23,2.03711790393013,-3,-119,4605.5,-0.025838671154055,2.39
108,文山,106712,273686,0.919633588642931,31.509,8626,11705,14005,2.56471624559562,-2300,-1880,272746,-0.006892860023612,5.23
108,新店,127781,302231,0.923408832008553,120.2255,2524,1181,1042,2.36522644211581,139,1214,302838,0.00400874394891,5.79187552420766
108,新莊,155690,417968,0.951634969625939,19.7383,21302,1333,1218,2.68461686685079,115,2505,419220.5,0.005975375727093,6.24890393652316
108,松山,81155,205633,0.88177641934185,9.2878,21985,10806,12519,2.53383032468733,-1713,-1440,204913,-0.007027372592271,4.98
108,板橋,212784,554854,0.950263970024815,23.1373,24069,1806,1695,2.60759267614106,111,2043,555875.5,0.003675283404287,5.89759805116589
108,林口,44255,110688,0.944692364454127,54.1519,2134,880,437,2.50114111399842,443,4894,113135,0.043258054536616,6.76229599003824
108,樹林,66705,183880,0.994230310391948,33.1288,5552,655,693,2.75661494640582,-38,46,183903,0.000250131862993,6.02927105080028
108,永和,91143,221101,0.901764134146446,5.7138,38607,829,896,2.42586923844947,-67,-506,220848,-0.002291168586539,5.22
108,汐止,88070,200775,0.949347547477572,71.2354,2856,878,721,2.27972067673442,157,2654,202102,0.01313198286014,5.62921448445901
108,泰山,28669,78716,0.978037441889685,19.1603,4110,271,302,2.74568349087865,-31,35,78733.5,0.000444537585653,5.62686159571698
108,淡水,77508,173979,0.918265414130722,70.6565,2528,976,522,2.24465861588481,454,4631,176294.5,0.026268544963116,5.84473122188395
108,深坑,9632,23656,1.00067658998647,20.5787,1153,85,115,2.45598006644518,-30,69,23690.5,0.002912559886874,5.82782575645601
108,烏來,1897,6458,0.965307364576993,321.1306,20,14,32,3.40432261465472,-18,-25,6445.5,-0.003878675044605,8.24
108,瑞芳,16152,39952,1.01777777777778,70.7336,559,98,143,2.47350173353145,-45,-416,39744,-0.010466988727858,5.53
108,石碇,3403,7734,1.20153714773698,144.3498,53,12,34,2.27270055833088,-22,-105,7681.5,-0.013669205233353,4.6875
108,石門,4313,12092,1.07054794520548,51.2645,231,39,65,2.80361697194528,-26,-258,11963,-0.021566496698153,3.59096413211408
108,萬華,78768,189387,0.961299475984342,8.8522,21133,8634,11073,2.4043647166362,-2439,-2311,188231.5,-0.012277434967049,5.82
108,萬里,7497,22042,1.01186564439577,63.3766,345,84,82,2.94010937708417,2,-170,21957,-0.007742405610967,4.46062812926718
108,蘆洲,71750,201363,0.964957990573494,7.4351,27153,708,694,2.80645296167247,14,520,201623,0.002579070840132,6.21504656324789
108,貢寮,4361,12268,1.0371969445367,99.9734,120,26,33,2.81311625773905,-7,-235,12150.5,-0.019340767869635,3.69852880742993
108,金山,7137,21746,0.972247415200435,49.2132,435,33,60,3.04693848956144,-27,-350,21571,-0.016225487923601,4.44753300903405
108,雙溪,3797,8843,1.17486473192327,146.2484,59,20,35,2.32894390308138,-15,-178,8754,-0.02033356180032,4.45
108,鶯歌,30438,86438,1.00533593170007,21.1248,4112,325,310,2.83980550627505,15,431,86653.5,0.004973832563024,5.50712925012989
109,三峽,43987,116587,0.997994927337538,191.4508,611,385,399,2.65048764407666,-14,330,116752,0.002826504042757,5.17
109,三芝,9549,22721,1.05787519246445,65.9909,342,70,64,2.37941145669704,6,-181,22630.5,-0.007998055721261,3.79623907477708
109,三重,153239,386236,0.963379422529484,16.317,23615,1178,1217,2.5204810785766,-39,-908,385782,-0.002353660875831,5.30023429886583
109,中和,167648,413067,0.937517003292776,20.144,20414,1364,1378,2.46389458866196,-14,-1853,412140.5,-0.004496039578736,5.06379483745267
109,中山,100682,227266,0.86636992994933,13.6821,16363,11645,15366,2.2572654496335,-3721,-3390,225571,-0.015028527603282,5.48
109,中正,65697,157743,0.908797192642788,7.6071,20428,10597,13265,2.40106854194255,-2668,-2346,156570,-0.014983713355049,4.15
109,五股,33681,88165,1.01294550103884,34.8632,2566,452,235,2.61764793206853,217,1305,88817.5,0.014693050356067,5.7587197836254
109,信義,89351,219744,0.905796033060718,11.2077,19205,8450,13385,2.45933453458831,-4935,-4504,217492,-0.020708807680282,5.37
109,內湖,109495,285526,0.910269018993905,31.5787,8947,11131,15237,2.6076624503402,-4106,-3001,284025.5,-0.010565952704951,5.22
109,八里,15281,39555,0.995006808896959,39.4933,1006,141,116,2.58850860545776,25,186,39648,0.004691283292978,5.272984156
109,北投,97928,253155,0.924035721071632,56.8216,4402,9316,12707,2.58511355281431,-3391,-3011,251649.5,-0.011965054569947,4.76
109,南港,47575,120161,0.955172638224478,21.8424,5437,5978,7676,2.52571728849185,-1698,-1403,119459.5,-0.011744566150034,5.35
109,土城,88280,237762,0.968130721984007,29.5578,8061,783,758,2.6932714091527,25,515,238019.5,0.002163688269238,5.73141753838978
109,坪林,2543,6698,1.20111731843575,170.835,39,13,11,2.63389697208022,2,5,6700.5,0.000746212969181,2.9868578255675
109,士林,108095,283282,0.929359041593168,62.3682,4465,9693,14888,2.62067625699616,-5195,-4831,280866.5,-0.017200342511478,5.07
109,大同,51900,125909,0.942350708853339,5.6815,21799,6489,8670,2.42599229287091,-2181,-2060,124879,-0.016495968097118,4.57
109,大安,121609,307526,0.869720386437009,11.3614,26638,15634,20773,2.52880954534615,-5139,-4882,305085,-0.01600209777603,4.42
109,平溪,2274,4533,1.24073158675235,71.3382,62,11,13,1.9934036939314,-2,-109,4478.5,-0.024338506196271,1.56075808249721
109,文山,107333,271674,0.916476787742404,31.509,8510,10677,14520,2.53113208426113,-3843,-3544,269902,-0.013130691880757,4.53
109,新店,129159,303624,0.921099419792846,120.2255,2525,943,1004,2.35077694934151,-61,-92,303578,-0.000303052263339,5.16
109,新莊,157973,420684,0.949741384104855,19.7383,21413,1290,1235,2.66301203370196,55,1969,421668.5,0.004669544915022,5.51281777575356
109,松山,81289,204043,0.878209081620442,9.2878,21568,9945,13888,2.51009361660249,-3943,-3727,202179.5,-0.018434114240069,4.25
109,板橋,215365,557120,0.947897108852457,23.1373,24079,1547,1578,2.58686416084322,-31,-6,557117,-1.07697305951892E-05,5.4415979734491
109,林口,46559,116000,0.945264287630802,54.1519,2238,870,391,2.49146244549926,479,5192,118596,0.043778879557489,5.93815199303978
109,樹林,67161,183906,0.992848086863236,33.1288,5538,539,583,2.73828561218564,-44,-436,183688,-0.002373590000436,5.13
109,永和,91318,220619,0.900478955257309,5.7138,38392,720,758,2.41594209246808,-38,-1255,219991.5,-0.005704765865954,4.47768996656507
109,汐止,89747,203621,0.947892551705665,71.2354,2890,861,634,2.26883349861277,227,2226,204734,0.010872644504577,5.40955247803438
109,泰山,28819,78731,0.974791812982843,19.1603,4092,235,316,2.7319129740796,-81,-319,78571.5,-0.004059996309094,5.52292842462921
109,淡水,80388,179036,0.91728421503534,70.6565,2594,822,459,2.22714833059661,363,4242,181157,0.023416152839802,5.77
109,深坑,9709,23714,0.99814627569936,20.5787,1153,83,78,2.44247605314656,5,9,23718.5,0.000379450639796,4.85
109,烏來,1904,6434,0.94969696969697,321.1306,20,24,36,3.37920168067227,-12,-18,6425,-0.002801556420233,7.47
109,瑞芳,16150,39495,1.01814001021972,70.7336,552,96,136,2.44551083591331,-40,-418,39286,-0.010639922618745,4.60483635022197
109,石碇,3407,7622,1.20416425679584,144.3498,52,16,29,2.23715879072498,-13,-57,7593.5,-0.007506419964443,3.03
109,石門,4284,11816,1.07954945441746,51.2645,224,18,41,2.75816993464052,-23,-336,11648,-0.028846153846154,3.17405850561894
109,萬華,79252,186848,0.959786450739976,8.8522,20683,8007,11627,2.35764397113007,-3620,-3760,184968,-0.020327840491328,5.15
109,萬里,7512,21840,1.00569381945082,63.3766,343,50,75,2.9073482428115,-25,-130,21775,-0.005970149253731,4.08425496764719
109,蘆洲,72504,202026,0.961398433024922,7.4351,27230,625,682,2.78641178417742,-57,430,202241,0.002126176195727,5.95045246686567
109,貢寮,4351,12006,1.04845589489848,99.9734,118,19,35,2.75936566306596,-16,-224,11894,-0.018833025054649,3.52718874658828
109,金山,7149,21377,0.969685801160969,49.2132,429,19,71,2.99020842075815,-52,-250,21252,-0.01176359872012,4.04486983514804
109,雙溪,3769,8632,1.18753167764825,146.2484,58,20,24,2.29026266914301,-4,-164,8550,-0.019181286549708,2.56814334909239
109,鶯歌,31070,86945,1.00320254360298,21.1248,4150,378,283,2.79835854522047,95,729,87309.5,0.00834960685836,5.98133411251096
110,三峽,44583,116866,0.997982630103262,191.4508,606,423,431,2.62131305654622,-8,-847,116442.5,-0.007273976426133,4.79960160730845
110,三芝,9593,22529,1.0568793937734,65.9909,339,82,80,2.34848326905035,2,-172,22443,-0.007663859555318,3.56371249749426
110,三重,154737,384975,0.961865983111569,16.317,23395,1120,1335,2.48793113476415,-215,-3244,383353,-0.008462174549306,4.79233018581361
110,中和,168900,410834,0.936078869363192,20.144,20162,1539,1721,2.43240970988751,-182,-4694,408487,-0.01149118576601,4.42647861269413
110,中山,100705,223438,0.86299245424605,13.6821,15755,10745,18945,2.21873789782037,-8200,-7871,219502.5,-0.035858361522078,4.73
110,中正,65758,155257,0.908201516659907,7.6071,19803,9252,13938,2.36103591958393,-4686,-4613,152950.5,-0.030160084471774,3.88
110,五股,34708,89529,1.01071284193505,34.8632,2595,469,295,2.57949175982482,174,936,89997,0.010400346678223,5.70205907688888
110,信義,88858,214669,0.903988576192715,11.2077,18514,7986,15538,2.41586576335277,-7552,-7169,211084.5,-0.033962702140612,4.94
110,內湖,109861,281975,0.910089145396412,31.5787,8762,10927,17347,2.56665240622241,-6420,-5268,279341,-0.018858670943399,4.84
110,八里,15591,39751,0.994130631082572,39.4933,1017,179,153,2.54961195561542,26,427,39964.5,0.010684482478199,5.53059973222888
110,北投,98108,249829,0.922678508211609,56.8216,4307,8931,14223,2.54646919721124,-5292,-5079,247289.5,-0.0205386803726,4.42
110,南港,48003,118548,0.951246810962061,21.8424,5301,5365,8328,2.46959565027186,-2963,-2768,117164,-0.023625004267522,4.85
110,土城,89570,238192,0.966513655427496,29.5578,8035,792,854,2.65928324215697,-62,-708,237838,-0.002976816152171,4.96047385136655
110,坪林,2545,6700,1.19312602291326,170.835,39,28,25,2.63261296660118,3,-81,6659.5,-0.012163075305954,3
110,士林,108081,277933,0.928055108496587,62.3682,4324,8966,17424,2.57152505990877,-8458,-8251,273807.5,-0.030134309688376,4.85
110,大同,52156,123648,0.94067237969677,5.6815,21257,6435,9255,2.37073395199018,-2820,-2876,122210,-0.023533262417151,3.85
110,大安,121031,301912,0.870988132494655,11.3614,25649,13833,24692,2.49450140873,-10859,-10502,296661,-0.035400676192691,3.99
110,平溪,2247,4412,1.26605033384694,71.3382,61,18,12,1.96350689808634,6,-79,4372.5,-0.018067467124071,2.05549845837616
110,文山,107720,267830,0.914397832784143,31.509,8302,9712,16149,2.48635350909766,-6437,-6254,264703,-0.023626479488332,4.14
110,新店,130451,303293,0.921095803642122,120.2255,2493,1062,1297,2.32495726364689,-235,-3597,301494.5,-0.011930565897554,5.05281585072311
110,新莊,161187,422851,0.949736254818422,19.7383,21348,1443,1451,2.62335672231632,-8,-1470,422116,-0.003482455059747,5.0021681591026
110,松山,80890,199971,0.87646385406501,9.2878,20822,9077,15810,2.47213499814563,-6733,-6583,196679.5,-0.033470697251112,3.68
110,板橋,217997,556901,0.945505676855895,23.1373,23888,1802,1960,2.5546268985353,-158,-4188,554807,-0.007548570944491,4.6205399580295
110,林口,49032,121437,0.946136957323034,54.1519,2301,897,543,2.47668869309838,354,3191,123032.5,0.025936236360311,5.51623138882109
110,樹林,67560,183302,0.992586311853205,33.1288,5491,619,725,2.71317347542925,-106,-1399,182602.5,-0.007661450418258,4.74036121990404
110,永和,91828,219171,0.899837902967156,5.7138,37622,850,901,2.38675567365074,-51,-4204,217069,-0.019367113682746,4.17653817019738
110,汐止,91241,205788,0.946980018165304,71.2354,2892,875,795,2.25543341261056,80,202,205889,0.000981111181268,4.96798490664996
110,泰山,29053,78399,0.974338311214082,19.1603,4042,195,371,2.69848208446632,-176,-948,77925,-0.012165543792108,4.73492746835362
110,淡水,83184,183488,0.916603994317707,70.6565,2621,891,750,2.20580880938642,141,1709,184342.5,0.009270786714946,5.24866001764027
110,深坑,9807,23742,0.999326315789474,20.5787,1149,106,108,2.42092382991741,-2,-96,23694,-0.004051658647759,5.32
110,烏來,1912,6420,0.954337899543379,321.1306,20,18,40,3.35774058577406,-22,-29,6405.5,-0.004527359300601,6.24658389943
110,瑞芳,16169,38993,1.019944053046,70.7336,544,69,100,2.4115900797823,-31,-544,38721,-0.014049223935332,4.20504088950804
110,石碇,3406,7562,1.20209668025626,144.3498,52,10,36,2.22019964768056,-26,-75,7524.5,-0.00996743969699,3.72
110,石門,4241,11475,1.08484738372093,51.2645,218,19,49,2.7057297807121,-30,-282,11334,-0.024880889359449,4.76337493935518
110,萬華,79333,182625,0.957458439178109,8.8522,19952,6829,12506,2.30200547061122,-5677,-6008,179621,-0.033448204831284,4.5
110,萬里,7544,21672,1.001108033241,63.3766,339,51,83,2.87274655355249,-32,-210,21567,-0.009737098344693,4.58630593903456
110,蘆洲,73507,202536,0.958440101724088,7.4351,27100,643,701,2.75532942440856,-58,-1047,202012.5,-0.005182847596065,5.00068078575054
110,貢寮,4349,11751,1.04614313076789,99.9734,115,13,43,2.70200045987583,-30,-217,11642.5,-0.018638608546274,3.08800823468863
110,金山,7201,21096,0.967359880630421,49.2132,424,53,56,2.92959311206777,-3,-252,20970,-0.012017167381974,2.85911700936361
110,雙溪,3726,8436,1.1871921182266,146.2484,56,11,30,2.26409017713366,-19,-201,8335.5,-0.024113730430088,4.0711249476142
110,鶯歌,31896,87673,1.00400009143066,21.1248,4172,391,321,2.74871457236017,70,458,87902,0.00521034788742,5.54022923125053
